label_str,ltable_id,rtable_id,label,title_x,authors_x,venue_x,year_x,title_y,authors_y,venue_y,year_y
Yes,2453,52393,1,locating and accessing data repositories with websemantics 2002,"g mihaila , l raschid , a tomasic",vldb j.,,"locating and accessing data repositories with websemantics ga mihaila , l raschid , a tomasic",,"the vldb journal the international journal on very large & hellip ; ,",2002.0
Yes,2455,64062,1,answering queries using views : a survey a halevy 2001,,vldb j.,,"answering queries using views : a survey the vldb journal the international journal on very large & hellip ; , 2001.0",ay halevy,,
Yes,2459,9402,1,"a bayesian decision model for cost optimal record matching v verykios , g moustakides , m elfeky vldb j. 2003",,,,a bayesian decision model for cost optimal record matching,"vs verykios , gv moustakides , mg elfeky","the vldb journal the international journal on very large & hellip ; ,",2003.0
Yes,2460,940,1,business-to-business interactions : issues and enabling technologies 2003,"b medjahed , b benatallah , a bouguettaya , a ngu , a elmagarmid",vldb j.,,business-to-business interactions : issues and enabling technologies ; vldb volume 12 number 1 ; 2003 ;,"b medjahed , b benatallah , a bouguettaya , ahh ngu ,",,
Yes,2460,35060,1,business-to-business interactions : issues and enabling technologies 2003,"b medjahed , b benatallah , a bouguettaya , a ngu , a elmagarmid",vldb j.,,"b 2 b interactions : issues and enabling technologies b medjahed , b benatalla , a bouguettaya , ahh ngu , the vldb journal ,",,,
Yes,2464,37102,1,"efficient filtering of xml documents with xpath expressions c chan , p felber , m garofalakis , r rastogi",,vldb j.,2002.0,"efficient filtering of xml documents with xpath expressions cy chan , p felber , m garofalakis , r rastogi the vldb journal the international journal on very large & hellip ; , 2002.0",,,
Yes,2465,50805,1,"an xml query engine for network-bound data z ives , a halevy , d weld vldb j.",,,2002.0,"an xml query engine for network-bound data zg ives , ay halevy , ds weld",,"the vldb journal the international journal on very large & hellip ; ,",2002.0
Yes,2469,57513,1,tree pattern query minimization 2002,"s amer-yahia , s cho , l lakshmanan , d srivastava",vldb j.,,"treepattern queriesminimization s amer-yahia , s cho , l lakshmanan , d srivastava",,,
Yes,2485,58862,1,checking the temporal integrity of interactive multimedia documents 2000,"i mirbel , b pernici , t sellis , s tserkezoglou , m vazirgiannis",vldb j.,,"checking the temporal integrity of interactive multimedia documents i mirbel , b pernici , t sellis , s tserkezoglou , m 2000.0",,"the vldb journal the international journal on very large & hellip ; ,",
Yes,2487,42356,1,online dynamic reordering vldb j. 2000,"v raman , b raman , j hellerstein",,,"online dynamic reordering v raman , b raman , jm hellerstein the vldb journal the international journal on very large & hellip ; , 2000.0",,,
Yes,2488,14455,1,monotonic complements for independent data warehouses 2001,"d laurent , j lechtenbіrger , n spyratos , g vossen",vldb j.,,"monotonic complements for independent data warehouses d laurent , j lechtenbã ¶ rger , n spyratos , g vossen",,"the vldb journal the international journal on very large & hellip ; ,",2001.0
Yes,2489,28636,1,efficiently publishing relational data as xml documents vldb j.,"j shanmugasundaram , e shekita , r barr , m carey , b lindsay , h pirahesh , b reinwald",,2001.0,efficiently publishing xml views of relational databases,"j shanmugasundaram , e shekita , r barr","proc . of vldb ,",
Yes,2490,24708,1,"a survey of approaches to automatic schema matching e rahm , p bernstein 2001",,vldb j.,,"a survey ofapproaches toautomatic schema matching e rahm , pa bernstein",,"the vldb journal ,",
Yes,2490,35233,1,"a survey of approaches to automatic schema matching e rahm , p bernstein 2001",,vldb j.,,bernstein p aa survey of approaches to automatic schema matching [ j ],e rahm,"the vldb journal ,",
Yes,2507,5403,1,the design and implementation of k : a high-level knowledge-base programming language of osam * . kbms,"y shyy , j arroyo , s su , h lam",vldb j.,1996.0,"the design and implementation of k : a highlevel knowledge-base programming language of osam * ym shyy , j arroyo-figueroa , syw su , h lam",,"kbms , &#39; &#39; very large data bases ( vldb ) journal ,",
Yes,2509,9449,1,a predicate-based caching scheme for client-server database architectures 1996,"a keller , j basu",vldb j.,,"a predicate-based caching scheme for client-server database architectures , '' third intl am keller , j basu conference on parallel and distributed information systems , & hellip ; ,",,,
Yes,2512,46130,1,"an asymptotically optimal multiversion b-tree b becker , s gschwind , t ohler , b seeger , p widmayer vldb j. 1996",,,,ban asymptotically optimal multiversion b-tree the vldb,"b becker , s gschwind , t ohler , b seeger , p",,
Yes,2518,1082,1,"semantic and schematic similarities between database objects : a context-based approach v kashyap , a sheth vldb j.",,,1996.0,"semantic and schematic similarities between database objects : a context-based approach the vldb journal ,","v kashayp , a sheth",,
Yes,2519,51709,1,query processing and optimization in oracle rdb 1996,"g antoshenkov , m ziauddin",vldb j.,,"query processing and optimization in oracle rdb g antoshenkov , m ziauddin",,"the vldb journal the international journal on very large & hellip ; ,",1996.0
Yes,2526,42858,1,"title , preface to the special issue on persistent object systems 1995",,,,"preface to special issue on persistent object systems m atkinson , r morrison 1995.0",,"the vldb journal the international journal on very large & hellip ; ,",
Yes,2527,30655,1,orthogonally persistent object systems vldb j.,"m atkinson , r morrison",,1995.0,"mp and morris on , r. 1995 . orthogonally persistent systems on atkins the vldb",,,
Yes,2527,60128,1,orthogonally persistent object systems vldb j.,"m atkinson , r morrison",,1995.0,"95 : atkinson , m. and morrison , r. orthogonally persistent object systems",m atkinson,"vldb journal ,",
Yes,2528,52741,1,mariposa : a wide-area distributed database system 1996,"m stonebraker , p aoki , w litwin , a pfeffer , a sah , j sidell , c staelin , a yu",vldb j.,,"mariposa : a wide-area distributed database system z qin , w wang , f wu , t lo , p aoki",,"vldb journal ,",
Yes,2528,55244,1,mariposa : a wide-area distributed database system 1996,"m stonebraker , p aoki , w litwin , a pfeffer , a sah , j sidell , c staelin , a yu",vldb j.,,"mariposa : a wide-area distributed database system . volume 5 m stonebraker , pm aoki , w litwin , a pfeer , a sah , 1996.0",,,
Yes,2533,5879,1,"sleepers and workaholics : caching strategies in mobile environments d barbarс , t imielinski",,vldb j.,1995.0,"sleepers and workaholics : caching in mobile distributed environments d barbara , t imielinski proc . of acm sigmod int . conf . on management of data ,",,,
Yes,2537,49843,1,"the software information base : a server for reuse p constantopoulos , m jarke , j mylopoulos , y vassiliou vldb j. 1995",,,,the software information base : a server for reuse,"p constantopoulos , m jarke , j mylopoulos , y","the vldb journal the international journal on very large & hellip ; ,",1995.0
Yes,2542,32568,1,qualitative representation of spatial knowledge in two-dimensional space,"d papadias , t sellis",vldb j.,1994.0,"qualitative representation of spatial knowledge in two-dimensional space d papadias , t sellis the vldb journal the international journal on very large & hellip ; ,",,,1994.0
Yes,2547,12969,1,data model for extensible support of explicit relationships in design databases vldb j.,"j peckham , b mackellar , m doherty",,1995.0,"data model for extensible support of explicit relationships in design databases j peckham , b mackellar , m doherty the vldb journal the international journal on very large & hellip ; ,",,,1995.0
Yes,2549,21744,1,realm-based spatial data types : the rose algebra vldb j.,"r gќting , m schneider",,1995.0,"realm-based spatial data types : the rose algebra , âº the very large data base j. , vol . 4 , no. 2","rh guã?ting , m schneider",,1995.0
Yes,2561,34174,1,"efficiently instantiating view-objects from remote relational databases b lee , g wiederhold vldb j.",,,1994.0,"efficiently instantiating view-objects from remote relational databases bs lee , g wiederhold 1994.0",,"the vldb journal the international journal on very large & hellip ; ,",
Yes,2565,7729,1,an introduction to deductive database languages and systems,"k ramamohanarao , j harland",vldb j.,1994.0,an introduction to deductive database languages and systems,"k ramamohanarao , j harland","the vldb journal the international journal on very large & hellip ; ,",1994.0
Yes,2577,21929,1,query decomposition and view maintenance for query languages for unstructured data d suciu vldb,,,1996.0,"query decomposition for unstructured query languages d suciu vldb , september ,",,,
Yes,2579,1908,1,"schemasql - a language for interoperability in relational multi-database systems l lakshmanan , f sadri , i subramanian",,vldb,1996.0,"andi . n. subramanian . schemasql-a language for interoperability in relational multi-database systems lvs lakshmanan , f sadri proceedings of inter . conference on very large databases (",,,
Yes,2579,43401,1,"schemasql - a language for interoperability in relational multi-database systems l lakshmanan , f sadri , i subramanian",,vldb,1996.0,"schemasql { a language for querying and restructuring multidatabase systems lvs lakshmanan , f sadri , in subramanian",,"proceedings of the international conference on very large & hellip ; ,",
Yes,2581,30533,1,"querying heterogeneous information sources using source descriptions a levy , a rajaraman , j ordille 1996",,vldb,,"querying heterogeneous information sources using source descriptions . '' l ayâ ? ¦ proceedings of the vldb conference ,",,,
Yes,2583,6975,1,"supporting state-wide immunisation tracking using multi-paradigm workflow technology a sheth , k kochut , j miller , d worah , s das , c lin , d palaniswami , j lynch , i shevchenko",,vldb,1996.0,"supporting state-wide immunization tracking using multi-paradigm workflow tech a sheth , k kochut , j millerâ ? ¦",,"proc . 22nd vldb conf. , bombay , india ,",
Yes,2583,38767,1,"supporting state-wide immunisation tracking using multi-paradigm workflow technology a sheth , k kochut , j miller , d worah , s das , c lin , d palaniswami , j lynch , i shevchenko",,vldb,1996.0,supporting state-wide immunisation tracking using multi-paradigm workflow technology .,"acms anthology , p edition , e edition",,
Yes,2584,35587,1,practical issues with commercial use of federated databases vldb,j kleewein,,1996.0,"practical issues with commercial use of federated databases j kleewein proceedings of the international conference on very large & hellip ; , 1996.0",,,
