label_str,ltable_id,rtable_id,label,title_x,category_x,brand_x,modelno_x,price_x,title_y,category_y,brand_y,modelno_y,price_y
No,2395,14483,0,casio exilim ex-zs10 14.1 mp digital camera blue w 5x optical zoom 2.7 lcd display digital cameras casio ex-zs10be,,,,120.0,casio exilim ex-s8 12 mp digital camera with 4x optical zoom and 2.7-inch lcd purple point shoot digital cameras casio exs8pe 104.9,,,,
No,2395,18644,0,casio exilim ex-zs10 14.1 mp digital camera blue w 5x optical zoom 2.7 lcd display digital cameras casio ex-zs10be,,,,120.0,casio exilim ex-z16 12 mp digital camera with 3x zoom and 2.7-inch lcd black point shoot digital cameras casio 98.0,,,ex-z16bk,
No,2405,1034,0,hp laserjet 53x black print cartridge q7553x 164.84,printers,hp,,,hp laserjet 42a black print cartridge in retail packaging q5942a,laser printer toner,hp,,125.0
No,2405,1036,0,hp laserjet 53x black print cartridge q7553x 164.84,printers,hp,,,hp laserjet 15a black print cartridge in retail packaging 52.0,laser printer toner,hp,c7115a,
No,2405,4966,0,hp laserjet 53x black print cartridge q7553x 164.84,printers,hp,,,hp laserjet 36a black print cartridge cb436a hp cb436a 54.2,laser printer toner,,,
No,2405,9002,0,hp laserjet 53x black print cartridge q7553x 164.84,printers,hp,,,hp color laserjet q6001a q6002a q6003a tri-pack print cartridges ce257a hp ce257a 212.0,printer ink toner,,,
No,2412,8570,0,lexmark x651h11a high-yield toner 25000 page-yield black 565.2,printers,lexmark,x651h11a,,cltk409s toner 1500 page-yield black samsung 49.92,laser printer toner,,"samsung clx 3175n ,",
No,2412,16912,0,lexmark x651h11a high-yield toner 25000 page-yield black 565.2,printers,lexmark,x651h11a,,lexmark 08a0476 - 08a0476 toner 3000 page-yield black,computers accessories,lexmark,,
No,2422,9213,0,msi ati radeon hd6670 1gb ddr5 pci-express video card msi r6670-md1gd5 107.0,electronics - general,,,,xfx ati radeon hd6870 1 gb ddr5 2dvi hdmi 2x mini displayport pci-express video card hd687aznfc graphics cards xfx 211.17,,,hd687aznfc,
No,2422,11214,0,msi ati radeon hd6670 1gb ddr5 pci-express video card msi r6670-md1gd5 107.0,electronics - general,,,,xfx ati radeon hd 5670 1gb ddr3 vga dvi hdmi pci-express video card hd567xznl3 graphics cards hd567xznl3 74.24,,xfx,,
No,2422,12663,0,msi ati radeon hd6670 1gb ddr5 pci-express video card msi r6670-md1gd5 107.0,electronics - general,,,,msi ati radeon hd6570 1 gb ddr3 vga dvi hdmi low profile pci-express video card r6570-md1gd3 lp graphics cards msi,,,r6570-md1gd3 / lp,74.99
No,2422,13230,0,msi ati radeon hd6670 1gb ddr5 pci-express video card msi r6670-md1gd5 107.0,electronics - general,,,,xfx ati radeon hd6750 1 gb ddr5 vga dvi hdmi pci-express video card hd675xznlc graphics cards hd675xznlc,,xfx,,111.99
No,2422,15179,0,msi ati radeon hd6670 1gb ddr5 pci-express video card msi r6670-md1gd5 107.0,electronics - general,,,,xfx ati radeon hd4350 1 gb ddr2 vga dvi hdmi low profile pci-express video card hd435xznh2 graphics cards xfx 46.24,,,hd435xznh2,
No,2424,1751,0,philips 3 high speed hdmi cable electronics - general philips 10.43,,,swv3431w/17,,philips swv3474s 27 swivel high speed hdmi cable 6 feet philips,hdmi cables,,swv3474s/27,16.41
No,2424,6675,0,philips 3 high speed hdmi cable electronics - general philips 10.43,,,swv3431w/17,,1m microhd high quality high speed hdmi to hdmi micro cable audio cables,,siig,cb-hd0012-s1,6.69
No,2424,9516,0,philips 3 high speed hdmi cable electronics - general philips 10.43,,,swv3431w/17,,sony dlc-he50p round high speed hdmi cable hdmi cables,,sony,dlche50p,50.93
No,2424,10273,0,philips 3 high speed hdmi cable electronics - general philips 10.43,,,swv3431w/17,,bell o hd7102 high speed hdmi cables bell ' o,hdmi cables,,hd7102,
No,2424,11723,0,philips 3 high speed hdmi cable electronics - general philips 10.43,,,swv3431w/17,,philips swivel high speed hdmi cable with ethernet 8 feet hdmi cables philips,,,sww1436u/27,24.98
No,2430,19011,0,da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format electronics - general 10048.99,,da-lite,23096,,da-lite da-glas thru-the-wall rear projection screen - 72 x 96 video format 8968.99,projection screens,da-lite,23050,
No,2430,20125,0,da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format electronics - general 10048.99,,da-lite,23096,,da-lite 27673 da-glas self trimming rear projection screen - 96 x 96 av format projection screens,,da-lite,,
No,2438,12837,0,lacie fastkey 120gb usb 3.0 flash drive usb drives lacie,,,lac130980,449.0,lacie iamakey v2 4 gb usb 2.0 flash drive 131104 17.99,usb flash drives,lacie,131104,
No,2450,8661,0,hp q1426a universal high gloss photo paper hp,stationery & office machinery,,q1426a,93.24,hp q1398a universal bond paper,printer accessories,hp,,45.99
No,2450,18458,0,hp q1426a universal high gloss photo paper hp,stationery & office machinery,,q1426a,93.24,hp q1396a universal bond paper,printer accessories,hp,,42.99
No,2462,19455,0,pioneer ts-w2502d2 10 champion series pro subwoofer car stereos ts-w2502d2,,pioneer,,268.0,pioneer ts-w3002d4 12 in . champion series pro subwoofer with 3500 watts ts-w3002d4,subwoofers,pioneer,,
No,2464,5339,0,philips 10-outlet 2500j surge protector electronics - general spp4101b/17,,philips,,0.0,apc p8vt3 8 outlet 2525j surge protector surge protectors apc,,,p8vt3,22.17
No,2471,304,0,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format 23077,electronics - general,da-lite,,11385.99,da-plex deluxe rear projection screen - 108 x 108 av format,projection screens,da-lite,,7950.0
No,2471,9734,0,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format 23077,electronics - general,da-lite,,11385.99,da-plex base rear projection screen - 43 1 4 x 57 3 4 video format da-lite,projection screens,,,1669.99
No,2471,14687,0,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format 23077,electronics - general,da-lite,,11385.99,da-lite da-plex unframed rear projection screen - 108 x 144 video format projection screens da-lite 8094.0,,,27514,
No,2471,14707,0,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format 23077,electronics - general,da-lite,,11385.99,da-lite 20032 holoscreen rear projection screen - 33 x 50 1 2 video format,projection screens,da-lite,,
No,2471,18200,0,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format 23077,electronics - general,da-lite,,11385.99,da-plex base rear projection screen - 40 1 4 x 53 3 4 video format projection screens da-lite 1525.99,,,,
No,2472,2819,0,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,electronics - general,da-lite,,7443.99,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format da-lite,projection screens,,27149,7864.0
No,2472,4728,0,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,electronics - general,da-lite,,7443.99,da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078,,da-lite,,9044.23
No,2472,12781,0,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,electronics - general,da-lite,,7443.99,da-lite da-view thru-the-wall rear projection screen - 45 x 80 hdtv format,projection screens,da-lite,23065,12909.87
No,2472,14687,0,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,electronics - general,da-lite,,7443.99,da-lite da-plex unframed rear projection screen - 108 x 144 video format projection screens da-lite 8094.0,,,27514,
No,2472,16333,0,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,electronics - general,da-lite,,7443.99,da-glas base rear projection screen - 70 x 70 av format da-lite,projection screens,,,2622.99
No,2475,5235,0,asus radeon hd5570 1gb ddr5 pci express graphics card asus 180.41,electronics - general,,eah5770 cucore/g/2di,,visiontek radeon 6570 1 gb ddr3 pci express dvi-d hdmi vga graphics card 900370 visiontek 900370,graphics cards,,,94.11
No,2475,14392,0,asus radeon hd5570 1gb ddr5 pci express graphics card asus 180.41,electronics - general,,eah5770 cucore/g/2di,,diamond amd radeon hd 6670 1gb gddr5 pci-express graphics card dvi hdmi vga diamond multimedia 6670pe51g 122.5,graphics cards,,,
No,2476,12982,0,ifrogz ipod touch 4 luxe lean case white ifrogz it4ll-wht 24.99,mp3 accessories,,,,ifrogz luxe lean case for iphone 4 pink cases ifrogz 19.99,,,ip4gll-pnk,
No,2484,3434,0,sylvania 4gb touch video mp3 player black smpk4230-black 35.0,mp3,sylvania,,,sylvania smp2012 2 gb clip mp3 player black mp3 players smp2012,,curtis,,19.99
No,2484,3585,0,sylvania 4gb touch video mp3 player black smpk4230-black 35.0,mp3,sylvania,,,sandisk sansa fuze 4 gb video mp3 player black mp3 players sandisk sdmx14r-004gk-a57 56.95,,,,
No,2484,13220,0,sylvania 4gb touch video mp3 player black smpk4230-black 35.0,mp3,sylvania,,,zune 16 gb video mp3 player black zune 249.95,mp3 players,,wha-00001,
No,2484,15587,0,sylvania 4gb touch video mp3 player black smpk4230-black 35.0,mp3,sylvania,,,rca 4gb flash mp3 player m3904 with video playback - black,mp3 players,rca,,49.68
No,2488,11658,0,rca cassette adapter mp3 accessories ah760r 12.88,,rca,,,rca vca115 vhs-c cassette adapter,blank media,rca,vca115,
No,2504,820,0,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format da-lite 27655 1752.99,electronics - general,,,,da-lite 27597 da-glas unframed rear projection screen - 96 x 96 av format da-lite,projection screens,,,
No,2504,6745,0,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format da-lite 27655 1752.99,electronics - general,,,,da-lite deluxe model b video spectra 1.5 - projection screen model b video spectra 1.5 125.95,projection screens,da-lite,,
No,2504,8786,0,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format da-lite 27655 1752.99,electronics - general,,,,da-lite da-glas thru-the-wall rear projection screen - 90 x 120 video format 8729.48,projection screens,da-lite,23056,
No,2504,8791,0,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format da-lite 27655 1752.99,electronics - general,,,,da-lite 27578 da-plex self trimming rear projection screen - 96 x 96 av format,projection screens,da-lite,,
No,2504,14680,0,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format da-lite 27655 1752.99,electronics - general,,,,da-lite da-view thru-the-wall rear projection screen - 57 3 4 x 77 video format projection screens,,da-lite,23040,11346.11
No,2504,14701,0,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format da-lite 27655 1752.99,electronics - general,,,,da-lite deluxe model b video spectra 1.5 - projection screen - 92 in projection screens,,da-lite,video spectra 1.5,194.95
No,2504,16333,0,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format da-lite 27655 1752.99,electronics - general,,,,da-glas base rear projection screen - 70 x 70 av format da-lite,projection screens,,,2622.99
No,2504,19283,0,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format da-lite 27655 1752.99,electronics - general,,,,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens da-lite,,,23077,9258.99
No,2504,21811,0,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format da-lite 27655 1752.99,electronics - general,,,,da-lite da-view thru-the-wall rear projection screen - 50 1 2 x 67 1 4 video format projection screens da-lite 23034,,,,9739.76
No,2507,1280,0,griffin ipod touch 4g formfit case black clear,mp3 accessories,arkon,gb01957,17.13,iluv icc617clr pc case for ipod touch 4g clear iluv icc617clr 9.71,cases,,,
No,2507,1401,0,griffin ipod touch 4g formfit case black clear,mp3 accessories,arkon,gb01957,17.13,griffin flexgrip silicone case for ipod touch 2g 3g black red cases 8278-itfgbr 4.99,,griffin technology,,
No,2507,3120,0,griffin ipod touch 4g formfit case black clear,mp3 accessories,arkon,gb01957,17.13,griffin iclear molded shell case for ipod nano 4g clear,cases,griffin technology,8266-nclr,2.99
No,2507,11043,0,griffin ipod touch 4g formfit case black clear,mp3 accessories,arkon,gb01957,17.13,griffin reflect case for ipod touch 1g chrome cases,,griffin technology,8168-itreflct,11.95
No,2514,4552,0,cables unlimited 3 high-speed hdmi cable black tv accessories cables unlimited pcm-2295-03,,,,10.88,cables unlimited high-speed 5 - port usb 2.0 pci card ioc3500 10.12,computers accessories,cables unlimited,ioc3500,
No,2514,6586,0,cables unlimited 3 high-speed hdmi cable black tv accessories cables unlimited pcm-2295-03,,,,10.88,cables unlimited pcm-2299-06 high speed hdmi cable with ethernet 6 feet black cables unlimited pcm-2299-06 9.27,hdmi cables,,,
No,2523,4321,0,apc line-r 1200va line conditioner with automatic voltage regulator le1200 tv accessories 48.24,,apc,le1200,,apc le600 line-r 600va automatic voltage regulator surge protectors apc 40.88,,,le600,
No,2525,11075,0,genius agama m-300 retractable mini mouse - optical - usb - black mice genius 31010615100 10.0,,,,,gear head optical usb retractable mobile mouse - black silver mp1600ru,mice,gear head,mp1600ru,9.45
No,2526,15969,0,mustang 92 manual screen in matte white electronics - general,,mustang,sc-m92d16 :9,104.0,70inx70in model b manual screen wall ceiling matte white projection screens da-lite screen 54.54,,,40188,
No,2535,335,0,lexmark 12a8425 black high-yield toner print cartridge 12a8425,printers,lexmark,,302.4,brother tn-560 high-yield toner cartridge,laser printer toner,brother,tn-560,62.68
No,2535,824,0,lexmark 12a8425 black high-yield toner print cartridge 12a8425,printers,lexmark,,302.4,lexmark 36 xl high yield black print cartridge 18c2170 inkjet printer ink 18c2170,,lexmark,,26.95
No,2535,9869,0,lexmark 12a8425 black high-yield toner print cartridge 12a8425,printers,lexmark,,302.4,lexmark 12a1975 high-yield black ink cartridge inkjet printer ink 12a1975,,lexmark,,14.95
No,2537,2518,0,corsair flash voyager 32gb usb 3.0 flash drive usb drives corsair cmfvy3-32gb 74.88,,,,,corsair voyager mini 32 gb usb 2.0 flash drive cmfusbmini-32gb 47.99,usb flash drives,corsair,cmfusbmini-32gb,
No,2537,5274,0,corsair flash voyager 32gb usb 3.0 flash drive usb drives corsair cmfvy3-32gb 74.88,,,,,usb 32gb pocket flash drive imation,car audio video,,27860,44.02
No,2537,14425,0,corsair flash voyager 32gb usb 3.0 flash drive usb drives corsair cmfvy3-32gb 74.88,,,,,corsair flash voyager mini 16 gb usb 2.0 flash drive cmfusbmini-16gb usb flash drives 23.89,,corsair,cmfusbmini-16gb,
No,2538,2809,0,brother tn450 black toner cartridge high yield toner brother,printers,,tn450,48.88,brother tn550 3 500 yld standard yield toner cartridge laser printer toner brother tn550,,,,47.49
No,2548,8911,0,sabrent 6-in-1 usb 2.0 flash memory card reader sabrent crw-ext,usb drives,,,10.98,iogear 12-in-1 usb 2.0 pocket flash memory card reader writer gfr209 green,memory card readers,iogear,gfr209,9.06
No,2548,9373,0,sabrent 6-in-1 usb 2.0 flash memory card reader sabrent crw-ext,usb drives,,,10.98,transcend p8 15-in-1 usb 2.0 flash memory card reader ts-rdp8k black memory card readers,,transcend,ts-rdp8k,12.1
No,2548,11273,0,sabrent 6-in-1 usb 2.0 flash memory card reader sabrent crw-ext,usb drives,,,10.98,verbatim 20-in-1 universal flash memory card reader 95343 memory card readers 95343,,verbatim,,22.08
No,2548,16005,0,sabrent 6-in-1 usb 2.0 flash memory card reader sabrent crw-ext,usb drives,,,10.98,iogear 12-in-1 usb 2.0 flash memory card reader tri-lingual packaging gfr209w6 gfr209w6,memory card readers,iogear,,8.99
No,2549,20960,0,3m dry-erase board porcelain 6 x4 aluminum frame stationery & office machinery 3m 579.29,,,,,new-quartet 2547 - magnetic dry-erase board porcelain 72 x 48 white aluminum frame - qrt2547 quartet,radios,,,471.04
